web_scraper_order,web_scraper_start_url,Nom,Prix,Adresse,Image_lien
"1767366254-1","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","450 000CFA","Sénégal","https://images.coinafrique.com/thumb_816757_uploaded_image1_1565095118.35.png"
"1767366254-2","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","200 000CFA","Sénégal","https://images.coinafrique.com/thumb_814608_uploaded_image1_1565037403.53.png"
"1767366254-3","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","100 000CFA","Sénégal","https://images.coinafrique.com/thumb_813350_uploaded_image1_1565013886.42.png"
"1767366254-4","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","200 000CFA","Sénégal","https://images.coinafrique.com/thumb_813339_uploaded_image1_1565013644.12.png"
"1767366254-5","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","200 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_812873_uploaded_image1_1565005940.44.png"
"1767366254-6","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_811661_uploaded_image1_1564966582.22.png"
"1767366254-7","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","700 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_811659_uploaded_image1_1564966498.04.png"
"1767366254-8","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","200 000CFA","Sénégal","https://images.coinafrique.com/thumb_811594_uploaded_image1_1564961187.75.png"
"1767366254-9","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","650 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_808861_uploaded_image1_1564856185.45.png"
"1767366254-10","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","700 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_808847_uploaded_image1_1564855996.2.png"
"1767366254-11","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","700 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_808844_uploaded_image1_1564855896.73.png"
"1767366254-12","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de race","350 000CFA","Sénégal","https://images.coinafrique.com/thumb_806719_uploaded_image1_1564781347.58.png"
"1767366254-13","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","400 000CFA","Sénégal","https://images.coinafrique.com/thumb_806646_uploaded_image1_1564777404.89.png"
"1767366254-14","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","250 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_805188_uploaded_image1_1564750708.3.png"
"1767366254-15","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","200 000CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_804227_uploaded_image1_1564738205.66.png"
"1767366254-16","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_803088_uploaded_image1_1564684268.56.png"
"1767366254-17","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_799765_uploaded_image1_1564597010.71.png"
"1767366254-18","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","225 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_799761_uploaded_image1_1564596876.58.png"
"1767366254-19","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Azawat","175 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_798367_uploaded_image1_1564573411.3.png"
"1767366254-20","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_786617_uploaded_image1_1564216906.07.png"
"1767366254-21","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons de Tabaski","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_785715_uploaded_image1_1564176313.33.png"
"1767366254-22","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_785089_uploaded_image1_1564159860.27.png"
"1767366254-23","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaski","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_784942_uploaded_image1_1564157496.5.png"
"1767366254-24","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons Ladoum","200 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_784546_uploaded_image1_1564151388.91.png"
"1767366254-25","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","220 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_774363_uploaded_image1_1563912507.32.png"
"1767366254-26","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton - Bélier","220 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_774349_uploaded_image1_1563912073.63.png"
"1767366254-27","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","950 000CFA","Sénégal","https://images.coinafrique.com/thumb_afrikannonce_932560_uploaded_image1_1568203329.3.jpg"
"1767366254-28","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_769625_uploaded_image1_1563810689.31.png"
"1767366254-29","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_769623_uploaded_image1_1563810688.43.png"
"1767366254-30","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_766916_uploaded_image1_1563732550.35.png"
"1767366254-31","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","250 000CFA","Sénégal","https://images.coinafrique.com/thumb_766905_uploaded_image1_1563732059.09.png"
"1767366254-32","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","250 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_766836_uploaded_image1_1563729305.46.png"
"1767366254-33","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","250 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_766814_uploaded_image1_1563728621.09.png"
"1767366254-34","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","420 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_766491_uploaded_image1_1563713033.52.png"
"1767366254-35","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","450 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_765218_uploaded_image1_1563649515.86.png"
"1767366254-36","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Malaw","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_761777_uploaded_image1_1563546210.72.png"
"1767366254-37","https://sn.coinafrique.com/categorie/moutons?page=16","Ladoum mâle et femelle","800 000CFA","Sénégal","https://images.coinafrique.com/thumb_afrikannonce_932546_uploaded_image1_1568203274.06.jpg"
"1767366254-38","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_754311_uploaded_image1_1563375993.83.png"
"1767366254-39","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaskie","140 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_754270_uploaded_image1_1563375178.15.png"
"1767366254-40","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaskie","140 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_754269_uploaded_image1_1563375078.76.png"
"1767366254-41","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","140 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_754261_uploaded_image1_1563374953.78.png"
"1767366254-42","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton gris noir","150 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_754257_uploaded_image1_1563374819.0.png"
"1767366254-43","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_754242_uploaded_image1_1563374558.14.png"
"1767366254-44","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_752727_uploaded_image2_1563357212.02.png"
"1767366254-45","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_752719_uploaded_image1_1563357011.76.png"
"1767366254-46","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","300 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_751785_uploaded_image1_1563314576.98.png"
"1767366254-47","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","220CFA","Sénégal","https://images.coinafrique.com/thumb_751740_uploaded_image1_1563313372.96.png"
"1767366254-48","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","25 000CFA","Sénégal","https://images.coinafrique.com/thumb_743301_uploaded_image1_1563049123.51.png"
"1767366254-49","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","260 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_743069_uploaded_image1_1563041443.85.png"
"1767366254-50","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","160 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_743068_uploaded_image1_1563041352.73.png"
"1767366254-51","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","160 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_743067_uploaded_image1_1563041352.31.png"
"1767366254-52","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","150 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_743066_uploaded_image1_1563041262.7.png"
"1767366254-53","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","150 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_743065_uploaded_image1_1563041220.15.png"
"1767366254-54","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","250 000CFA","Sénégal","https://images.coinafrique.com/thumb_742328_uploaded_image1_1563020125.88.png"
"1767366254-55","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","190 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_730962_uploaded_image1_1562758817.51.png"
"1767366254-56","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaski","250 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_725090_uploaded_image1_1562603963.91.png"
"1767366254-57","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","Prix sur demande","Koussanar, Sénégal","https://images.coinafrique.com/thumb_724916_uploaded_image1_1562601308.96.png"
"1767366254-58","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_723681_uploaded_image1_1562583405.41.png"
"1767366254-59","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_722669_uploaded_image1_1562546978.82.png"
"1767366254-60","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons de race","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_721746_uploaded_image1_1562546733.94.png"
"1767366267-61","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","350 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_1905916_uploaded_image1_1586247542.22.png"
"1767366267-62","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","170 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1904199_uploaded_image1_1586204493.61.png"
"1767366267-63","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum jeune femelle","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1869297_uploaded_image1_1585585673.13.png"
"1767366267-64","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Toulabire","150 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1863893_uploaded_image1_1585491707.63.png"
"1767366267-65","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum pur sang","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1860713_uploaded_image1_1585413193.66.png"
"1767366267-66","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","95 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1847816_uploaded_image1_1585163617.45.png"
"1767366267-67","https://sn.coinafrique.com/categorie/moutons?page=15","Petit mouton","450 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1843870_uploaded_image1_1585120034.1.png"
"1767366267-68","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","400 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1843866_uploaded_image1_1585119994.59.png"
"1767366267-69","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","1 500 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1843864_uploaded_image1_1585119964.75.png"
"1767366267-70","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","85 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1838123_uploaded_image1_1584988683.06.png"
"1767366267-71","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","95 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1830885_uploaded_image1_1584859590.65.png"
"1767366267-72","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","400 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1823834_uploaded_image1_1584711324.24.png"
"1767366267-73","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum","1 500 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1823167_uploaded_image1_1584704737.56.png"
"1767366267-74","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","350CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1817604_uploaded_image1_1584619772.78.png"
"1767366267-75","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","180 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_1814464_uploaded_image1_1584555845.45.png"
"1767366267-76","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","120 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1802901_uploaded_image1_1584375644.03.png"
"1767366267-77","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","280 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1788990_uploaded_image1_1584108921.63.png"
"1767366267-78","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum pur sang","850 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1712699_uploaded_image1_1582797667.2.png"
"1767366267-79","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_1710929_uploaded_image1_1582758028.84.png"
"1767366267-80","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1705512_uploaded_image1_1582672344.35.png"
"1767366267-81","https://sn.coinafrique.com/categorie/moutons?page=15","Métisse Azawat","180 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1689899_uploaded_image1_1582386569.78.png"
"1767366267-82","https://sn.coinafrique.com/categorie/moutons?page=15","Femelle Baine Mélo","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1660551_uploaded_image1_1581908728.72.png"
"1767366267-83","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Géniteur","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1655632_uploaded_image1_1581790027.94.png"
"1767366267-84","https://sn.coinafrique.com/categorie/moutons?page=15","Agnel Ladoum","350 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1644447_uploaded_image1_1581598949.87.png"
"1767366267-85","https://sn.coinafrique.com/categorie/moutons?page=15","Lots  de ladoum","1 600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1634438_uploaded_image1_1581445535.38.png"
"1767366267-86","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1618881_uploaded_image1_1581221831.16.png"
"1767366267-87","https://sn.coinafrique.com/categorie/moutons?page=15","Femelle Ladoum","700 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1599640_uploaded_image1_1580917148.36.png"
"1767366267-88","https://sn.coinafrique.com/categorie/moutons?page=15","Femelle ladoum","700 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1599587_uploaded_image1_1580916817.7.png"
"1767366267-89","https://sn.coinafrique.com/categorie/moutons?page=15","Femelle ladoum","700 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1599357_uploaded_image1_1580914588.98.png"
"1767366267-90","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton ladoum","700 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1594060_uploaded_image1_1580838107.76.png"
"1767366267-91","https://sn.coinafrique.com/categorie/moutons?page=15","Brebis","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1584173_uploaded_image2_1580715083.79.png"
"1767366267-92","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum","2 000 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1569276_uploaded_image1_1580439784.74.png"
"1767366267-93","https://sn.coinafrique.com/categorie/moutons?page=15","Bali bali","300 000CFA","Koumpentoum, Sénégal","https://images.coinafrique.com/thumb_1568450_uploaded_image1_1580419421.87.png"
"1767366267-94","https://sn.coinafrique.com/categorie/moutons?page=15","Bali bali","300 000CFA","Koumpentoum, Sénégal","https://images.coinafrique.com/thumb_1568440_uploaded_image1_1580419287.32.png"
"1767366267-95","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum pur sang","2 500 000CFA","Kaffrine, Sénégal","https://images.coinafrique.com/thumb_1560181_uploaded_image1_1580308236.91.png"
"1767366267-96","https://sn.coinafrique.com/categorie/moutons?page=15","Azawate pur sang","310 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1558957_uploaded_image1_1580297798.0.png"
"1767366267-97","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton métisse","250 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1508083_uploaded_image1_1579516459.16.png"
"1767366267-98","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum","550 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1508049_uploaded_image1_1579516246.04.png"
"1767366267-99","https://sn.coinafrique.com/categorie/moutons?page=15","Femelle mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1496305_uploaded_image1_1579283752.49.png"
"1767366267-100","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum pur","550 000CFA","Sénégal","https://images.coinafrique.com/thumb_1465125_uploaded_image1_1578761112.58.png"
"1767366267-101","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","350 000CFA","Sénégal","https://images.coinafrique.com/thumb_1439414_uploaded_image1_1578387477.53.png"
"1767366267-102","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton ladoum","350 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428061_uploaded_image1_1578172386.49.png"
"1767366267-103","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton ladoum","300 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428044_uploaded_image1_1578172236.81.png"
"1767366267-104","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton ladoum","450 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428032_uploaded_image1_1578172063.21.png"
"1767366267-105","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton ladoum","400 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428014_uploaded_image1_1578171800.77.png"
"1767366267-106","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","300 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1427992_uploaded_image1_1578171485.84.png"
"1767366267-107","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","45 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1365032_uploaded_image1_1576782111.75.png"
"1767366267-108","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Pur Ladoum","450 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1344753_uploaded_image1_1576433631.25.png"
"1767366267-109","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoums femelles","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1325277_uploaded_image1_1576061574.29.png"
"1767366267-110","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","230 000CFA","Sénégal","https://images.coinafrique.com/thumb_1318185_uploaded_image1_1575932357.93.png"
"1767366267-111","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons ladoum","300 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311660_uploaded_image1_1575815111.89.png"
"1767366267-112","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Ladoum","450 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1277749_uploaded_image1_1575181984.71.png"
"1767366267-113","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","1 200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1257886_uploaded_image1_1574822653.08.png"
"1767366267-114","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Femelle","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1250492_uploaded_image1_1574686160.92.png"
"1767366267-115","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","1 800 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1244039_uploaded_image1_1574540988.49.png"
"1767366267-116","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum pur-sang","1 000 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1232770_uploaded_image1_1574350083.33.png"
"1767366267-117","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum femelle","900 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1232751_uploaded_image1_1574349870.57.png"
"1767366267-118","https://sn.coinafrique.com/categorie/moutons?page=15","Géniteur ladoum","1 200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1232723_uploaded_image1_1574349658.02.png"
"1767366267-119","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Azawat femelle","250 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1184273_uploaded_image1_1573484550.53.png"
"1767366267-120","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","850 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1161905_uploaded_image1_1573036903.11.png"
"1767366267-121","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1149005_uploaded_image1_1572802043.92.png"
"1767366267-122","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_1148983_uploaded_image1_1572801522.59.png"
"1767366267-123","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","1 000 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1146805_uploaded_image1_1572743966.95.png"
"1767366267-124","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1124971_uploaded_image1_1572334376.0.png"
"1767366267-125","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1123949_uploaded_image1_1572299345.59.png"
"1767366267-126","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","Saint-Louis, Sénégal","https://images.coinafrique.com/thumb_1115941_uploaded_image1_1572130509.65.png"
"1767366267-127","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1076240_uploaded_image1_1571327802.39.png"
"1767366267-128","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1051956_uploaded_image1_1570797287.2.png"
"1767366267-129","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","300 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1019265_uploaded_image1_1570111185.44.png"
"1767366267-130","https://sn.coinafrique.com/categorie/moutons?page=15","Bébé ladoum à vendre","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1018278_uploaded_image1_1570099156.71.png"
"1767366267-131","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Ladoum","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_1011179_uploaded_image1_1569950641.25.png"
"1767366267-132","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_979736_uploaded_image1_1569270173.14.png"
"1767366267-133","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum mâle","1 200 000CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_972890_uploaded_image1_1569103076.52.png"
"1767366267-134","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoune","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_949902_uploaded_image1_1568633083.8.png"
"1767366267-135","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","600 000CFA","Sénégal","https://images.coinafrique.com/thumb_938733_uploaded_image1_1568325973.73.png"
"1767366267-136","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","5 000 000CFA","Sénégal","https://images.coinafrique.com/thumb_893014_uploaded_image1_1567165271.41.png"
"1767366267-137","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Ladoum pur sang","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_891173_uploaded_image1_1567116393.47.png"
"1767366267-138","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton ladoum","1 400 000CFA","Sénégal","https://images.coinafrique.com/thumb_886938_uploaded_image1_1567019498.77.png"
"1767366267-139","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","400 000CFA","Sénégal","https://images.coinafrique.com/thumb_832060_uploaded_image1_1565507305.8.png"
